prefix,GCD_ICMPv6,GCD_TCPv6,AB_ICMPv6,AB_TCPv6,AB_DNSv6,backing_prefix,ASN
2606:4700:9aef::/48,4.0,3.0,4.0,4.0,0.0,2606:4700:9aec::/46,13335
2606:4700:9b00::/48,6.0,6.0,5.0,5.0,0.0,2606:4700:9b00::/46,13335
2606:4700:9b01::/48,6.0,6.0,5.0,5.0,0.0,2606:4700:9b00::/46,13335
2606:4700:9b02::/48,6.0,5.0,5.0,5.0,0.0,2606:4700:9b00::/46,13335
2606:4700:9b03::/48,6.0,4.0,5.0,5.0,0.0,2606:4700:9b00::/46,13335
2606:4700:9b04::/48,6.0,6.0,5.0,5.0,0.0,2606:4700:9b04::/46,13335
2606:4700:9b05::/48,6.0,4.0,5.0,5.0,0.0,2606:4700:9b04::/46,13335
2606:4700:9b06::/48,6.0,5.0,5.0,5.0,0.0,2606:4700:9b04::/46,13335
2606:4700:9b07::/48,6.0,5.0,5.0,5.0,0.0,2606:4700:9b04::/46,13335
2606:4700:9b08::/48,5.0,5.0,5.0,5.0,0.0,2606:4700:9b08::/46,13335
2606:4700:9b09::/48,6.0,4.0,5.0,5.0,0.0,2606:4700:9b08::/46,13335
2606:4700:9b0a::/48,6.0,5.0,5.0,5.0,0.0,2606:4700:9b08::/46,13335
2606:4700:9b0b::/48,6.0,6.0,5.0,5.0,0.0,2606:4700:9b08::/46,13335
2606:4700:9b0c::/48,4.0,4.0,4.0,4.0,0.0,2606:4700:9b0c::/46,13335
2606:4700:9b0d::/48,4.0,4.0,4.0,4.0,0.0,2606:4700:9b0c::/46,13335
2606:4700:9b0e::/48,4.0,4.0,4.0,4.0,0.0,2606:4700:9b0c::/46,13335
2606:4700:9b0f::/48,4.0,3.0,4.0,4.0,0.0,2606:4700:9b0c::/46,13335
2606:4700:9c60::/48,6.0,5.0,5.0,5.0,0.0,2606:4700:9c60::/46,13335
2606:4700:9c61::/48,6.0,4.0,5.0,5.0,0.0,2606:4700:9c60::/46,13335
2606:4700:9c62::/48,6.0,6.0,5.0,5.0,0.0,2606:4700:9c60::/46,13335
2606:4700:9c63::/48,6.0,5.0,5.0,5.0,0.0,2606:4700:9c60::/46,13335
2606:4700:9c64::/48,6.0,5.0,5.0,5.0,0.0,2606:4700:9c64::/46,13335
2606:4700:9c65::/48,6.0,6.0,5.0,5.0,0.0,2606:4700:9c64::/46,13335
2606:4700:9c66::/48,6.0,5.0,5.0,5.0,0.0,2606:4700:9c64::/46,13335
2606:4700:9c67::/48,6.0,6.0,5.0,5.0,0.0,2606:4700:9c64::/46,13335
2606:4700:9c68::/48,6.0,6.0,5.0,5.0,0.0,2606:4700:9c68::/46,13335
2606:4700:9c69::/48,6.0,6.0,5.0,5.0,0.0,2606:4700:9c68::/46,13335
2606:4700:9c6a::/48,5.0,5.0,5.0,5.0,0.0,2606:4700:9c68::/46,13335
2606:4700:9c6b::/48,6.0,5.0,5.0,5.0,0.0,2606:4700:9c68::/46,13335
2606:4700:9c6c::/48,4.0,4.0,4.0,4.0,0.0,2606:4700:9c6c::/46,13335
2606:4700:9c6d::/48,4.0,4.0,4.0,4.0,0.0,2606:4700:9c6c::/46,13335
2606:4700:9c6e::/48,4.0,4.0,4.0,4.0,0.0,2606:4700:9c6c::/46,13335
2606:4700:9c6f::/48,4.0,3.0,4.0,4.0,0.0,2606:4700:9c6c::/46,13335
2606:4700::/48,46.0,28.0,29.0,29.0,0.0,2606:4700::/44,13335
2606:4700:a0::/48,33.0,23.0,23.0,23.0,0.0,2606:4700:a0::/48,13335
2606:4700:a1::/48,4.0,3.0,4.0,4.0,0.0,2606:4700:a1::/48,13335
2606:4700:a8::/48,34.0,21.0,21.0,20.0,0.0,2606:4700:a8::/48,13335
2606:4700:a9::/48,7.0,6.0,7.0,7.0,0.0,2606:4700:a9::/48,13335
2606:4700:a::/48,47.0,30.0,29.0,29.0,0.0,2606:4700::/44,13335
2606:4700:b::/48,47.0,29.0,29.0,29.0,0.0,2606:4700::/44,13335
2606:4700:c::/48,46.0,29.0,29.0,29.0,0.0,2606:4700::/44,13335
2606:4700:cf0::/48,49.0,30.0,29.0,29.0,0.0,2606:4700:cf0::/48,13335
2606:4700:d0::/48,37.0,0.0,26.0,0.0,0.0,2606:4700:d0::/48,13335
2606:4700:d1::/48,39.0,0.0,26.0,0.0,0.0,2606:4700:d1::/48,13335
2606:4700:d::/48,46.0,28.0,29.0,29.0,0.0,2606:4700::/44,13335
2606:4700:e::/48,47.0,29.0,29.0,29.0,0.0,2606:4700::/44,13335
2606:4700:f0::/48,49.0,0.0,29.0,0.0,0.0,2606:4700:f0::/48,13335
2606:4700:f1::/48,49.0,0.0,29.0,0.0,0.0,2606:4700:f1::/48,13335
2606:4700:f2::/48,48.0,29.0,29.0,29.0,0.0,2606:4700:f2::/48,13335
2606:4700:f3::/48,3.0,0.0,3.0,0.0,0.0,2606:4700:f3::/48,395747
2606:4700:f4::/48,48.0,27.0,29.0,29.0,0.0,2606:4700:f4::/48,13335
2606:4700:f5::/48,40.0,27.0,26.0,26.0,0.0,2606:4700:f5::/48,13335
2606:4700:f::/48,47.0,30.0,29.0,29.0,0.0,2606:4700::/44,13335
2606:4700:ff00::/48,49.0,29.0,29.0,29.0,0.0,2606:4700:ff00::/48,13335
2606:50c0:8000::/48,34.0,0.0,23.0,0.0,0.0,2606:50c0:8000::/48,54113
2606:50c0:8001::/48,34.0,0.0,26.0,0.0,0.0,2606:50c0:8001::/48,54113
2606:50c0:8002::/48,33.0,0.0,27.0,0.0,0.0,2606:50c0:8002::/48,54113
2606:50c0:8003::/48,35.0,0.0,26.0,0.0,0.0,2606:50c0:8003::/48,54113
2606:54c1:10::/48,46.0,29.0,28.0,28.0,0.0,2606:54c1:10::/48,13335
2606:54c1:11::/48,48.0,27.0,28.0,28.0,0.0,2606:54c1:11::/48,13335
2606:54c1:12::/48,48.0,29.0,28.0,28.0,0.0,2606:54c1:12::/48,13335
2606:54c1:7::/48,48.0,28.0,28.0,28.0,0.0,2606:54c1:7::/48,13335
2606:54c1::/48,49.0,0.0,29.0,0.0,0.0,2606:54c1::/48,13335
2606:6040::/48,1.0,1.0,2.0,1.0,0.0,2606:6040::/32,399871
2606:6680:28::/48,1.0,1.0,2.0,1.0,0.0,2606:6680:28::/48,33387
2606:6680:48::/48,1.0,1.0,2.0,1.0,0.0,2606:6680:48::/48,400175
2606:6680:49::/48,1.0,1.0,1.0,2.0,0.0,2606:6680:49::/48,398779
2606:7140:fb00::/48,4.0,0.0,4.0,0.0,0.0,2606:7140:fb00::/48,50069
2606:7140:fb01::/48,4.0,0.0,4.0,0.0,0.0,2606:7140:fb01::/48,50069
2606:7e00:4::/48,2.0,2.0,2.0,2.0,2.0,2606:7e00:4::/48,7215
2606:7e00:6::/48,2.0,2.0,2.0,2.0,2.0,2606:7e00:6::/48,7215
2606:7e40::/48,7.0,0.0,7.0,0.0,0.0,2606:7e40::/36,22649
2606:81c0:14::/48,1.0,0.0,2.0,0.0,0.0,2606:81c0::/32,398765
2606:81c0:8115::/48,1.0,1.0,2.0,1.0,0.0,2606:81c0::/32,398765
2606:82c0:11::/48,3.0,0.0,3.0,0.0,3.0,2606:82c0:11::/48,955
2606:82c0:12::/48,3.0,0.0,3.0,0.0,3.0,2606:82c0:12::/48,955
2606:82c0:13::/48,3.0,0.0,3.0,0.0,3.0,2606:82c0:13::/48,955
2606:82c0:14::/48,3.0,0.0,3.0,0.0,3.0,2606:82c0:14::/48,955
2606:82c0:21::/48,3.0,0.0,3.0,0.0,0.0,2606:82c0:21::/48,955
2606:82c0:22::/48,3.0,0.0,3.0,0.0,0.0,2606:82c0:22::/48,955
2606:82c0:23::/48,3.0,0.0,3.0,0.0,0.0,2606:82c0:23::/48,955
2606:82c0:24::/48,3.0,0.0,3.0,0.0,0.0,2606:82c0:24::/48,955
2606:82c0:41::/48,4.0,0.0,4.0,0.0,0.0,2606:82c0:41::/48,955
2606:82c0:42::/48,4.0,0.0,4.0,0.0,0.0,2606:82c0:42::/48,955
2606:82c0:43::/48,4.0,0.0,4.0,0.0,0.0,2606:82c0:43::/48,955
2606:82c0:44::/48,4.0,0.0,4.0,0.0,0.0,2606:82c0:44::/48,955
2606:8300::/48,1.0,1.0,2.0,1.0,0.0,2606:8300::/28,5690
2606:83c0:1000::/48,1.0,0.0,2.0,0.0,0.0,2606:83c0:1000::/36,33566
2606:83c0:1009::/48,1.0,0.0,2.0,0.0,0.0,2606:83c0:1000::/36,33566
2606:83c0:10ff::/48,1.0,1.0,2.0,1.0,0.0,2606:83c0:1000::/36,33566
2606:83c0:2600::/48,1.0,0.0,2.0,0.0,0.0,2606:83c0:2000::/37,33566
2606:83c0:65ff::/48,1.0,1.0,3.0,1.0,0.0,2606:83c0:6500::/40,33566
2606:83c0:6700::/48,1.0,0.0,2.0,0.0,0.0,2606:83c0:6700::/40,33566
2606:83c0:67ff::/48,1.0,1.0,1.0,4.0,0.0,2606:83c0:6700::/40,33566
2606:83c0:6900::/48,1.0,0.0,2.0,0.0,0.0,2606:83c0:6900::/40,33566
2606:83c0:6bc0::/48,1.0,0.0,2.0,0.0,0.0,2606:83c0:6b00::/40,33566
2606:83c0:6bff::/48,1.0,1.0,2.0,1.0,0.0,2606:83c0:6b00::/40,33566
2606:83c0:6dc0::/48,1.0,0.0,2.0,0.0,0.0,2606:83c0:6d00::/40,33566
2606:83c0:77ff::/48,1.0,1.0,1.0,2.0,0.0,2606:83c0:7700::/40,33566
2606:83c0:90ff::/48,1.0,1.0,1.0,4.0,0.0,2606:83c0:9000::/37,33566
2606:83c0:a251::/48,1.0,1.0,1.0,2.0,0.0,2606:83c0:a251::/48,33566
2606:83c0:a600::/48,1.0,0.0,3.0,0.0,0.0,2606:83c0:a000::/37,33566
2606:83c0:b6ff::/48,1.0,1.0,1.0,3.0,0.0,2606:83c0:b000::/37,33566
2606:83c0:c0ff::/48,1.0,1.0,1.0,3.0,0.0,2606:83c0:c000::/37,33566
2606:83c0:e800::/48,1.0,0.0,2.0,0.0,0.0,2606:83c0:e800::/37,33566
2606:83c0:f4ff::/48,1.0,1.0,3.0,1.0,0.0,2606:83c0:f400::/40,33566
2606:83c0:fff::/48,1.0,1.0,1.0,2.0,0.0,2606:83c0:c00::/38,33566
2606:9580:fffa::/48,1.0,1.0,3.0,3.0,0.0,2606:9580:fffa::/48,394256
2606:9fc0:10::/48,0.0,1.0,0.0,2.0,0.0,2606:9fc0:10::/48,16509
2606:a300::/48,1.0,0.0,2.0,0.0,2.0,2606:a300::/48,35847
2606:a5c0::/48,1.0,0.0,2.0,0.0,0.0,2606:a5c0::/48,400362
2606:ad40::/48,1.0,1.0,1.0,2.0,0.0,2606:ad40::/32,400427
2606:ae80:10::/48,47.0,30.0,29.0,28.0,0.0,2606:ae80:10::/48,209242
2606:af40::/48,1.0,0.0,1.0,0.0,2.0,2606:af40::/32,40405
2606:af80::/48,1.0,1.0,2.0,1.0,0.0,2606:af80::/32,25710
2606:b080:2::/48,1.0,0.0,3.0,0.0,0.0,2606:b080::/32,55140
2606:b640:216::/48,1.0,1.0,1.0,2.0,0.0,2606:b640::/32,394195
2606:b980:100::/48,1.0,1.0,1.0,2.0,0.0,2606:b980::/32,32505
2606:be80::/48,1.0,1.0,2.0,1.0,1.0,2606:be80::/32,394678
2606:ca00:100::/48,8.0,0.0,1.0,0.0,0.0,2606:ca00::/32,14537
2606:e040:1::/48,2.0,0.0,2.0,0.0,0.0,2606:e040:1::/48,1008
2606:e040:3::/48,2.0,2.0,2.0,2.0,0.0,2606:e040:3::/48,1008
2606:f500::/48,1.0,1.0,1.0,2.0,0.0,2606:f500::/32,11352
2607:1940:17::/48,1.0,1.0,2.0,2.0,0.0,2607:1940::/32,22280
2607:3180:a000::/48,1.0,0.0,2.0,0.0,2.0,2607:3180:a000::/48,14877
2607:3d40:4100::/48,1.0,0.0,3.0,0.0,0.0,2607:3d40:4100::/40,400706
2607:3d40:4110::/48,1.0,0.0,2.0,0.0,0.0,2607:3d40:4100::/40,400706
2607:3d40:5120::/48,1.0,0.0,2.0,0.0,0.0,2607:3d40:5100::/40,400706
2607:3f40:ff05::/48,1.0,1.0,1.0,2.0,0.0,2607:3f40:ff05::/48,54994
2607:4100:ffff::/48,2.0,1.0,1.0,1.0,1.0,2607:4100:ffff::/48,19171
2607:5500:1000::/48,1.0,0.0,2.0,0.0,0.0,2607:5500::/32,54290
2607:5540:7::/48,1.0,1.0,1.0,2.0,0.0,2607:5540::/32,32852
2607:6380:7::/48,1.0,1.0,2.0,1.0,0.0,2607:6380:7::/48,395301
2607:6380:8::/48,1.0,1.0,1.0,2.0,0.0,2607:6380:8::/48,395301
2607:6400:100::/48,1.0,1.0,3.0,1.0,0.0,2607:6400::/32,30688
2607:6400:2100::/48,1.0,1.0,1.0,2.0,0.0,2607:6400::/32,30688
2607:6400:300::/48,1.0,1.0,1.0,3.0,0.0,2607:6400::/32,30688
2607:6400:400::/48,1.0,1.0,1.0,2.0,0.0,2607:6400:400::/40,30688
2607:6400:700::/48,0.0,0.0,0.0,0.0,2.0,2607:6400:700::/40,30688
2607:6400:b00::/48,0.0,0.0,0.0,0.0,2.0,2607:6400::/32,30688
2607:6480:4000::/48,1.0,1.0,1.0,2.0,0.0,2607:6480:4000::/35,395337
2607:6800:3fff::/48,1.0,1.0,2.0,1.0,0.0,2607:6800::/32,27258
2607:6b80:48::/48,1.0,0.0,2.0,0.0,0.0,2607:6b80:48::/48,396356
2607:6bc0::/48,45.0,28.0,28.0,28.0,0.0,2607:6bc0::/48,399358
2607:7180::/48,18.0,0.0,18.0,0.0,0.0,2607:7180::/32,20473
2607:71c0:fff0::/48,37.0,0.0,27.0,0.0,0.0,2607:71c0:fff0::/48,54113
2607:71c0:fff1::/48,37.0,0.0,27.0,0.0,0.0,2607:71c0:fff1::/48,54113
2607:71c0:fff2::/48,37.0,0.0,27.0,0.0,0.0,2607:71c0:fff2::/48,54113
2607:71c0:fff3::/48,37.0,0.0,27.0,0.0,0.0,2607:71c0:fff3::/48,54113
2607:71c0:fff4::/48,36.0,0.0,27.0,0.0,0.0,2607:71c0:fff4::/48,54113
2607:71c0:fff5::/48,36.0,0.0,26.0,0.0,0.0,2607:71c0:fff5::/48,54113
2607:71c0:fff6::/48,35.0,0.0,27.0,0.0,0.0,2607:71c0:fff6::/48,54113
2607:71c0:fff7::/48,34.0,0.0,28.0,0.0,0.0,2607:71c0:fff7::/48,54113
2607:71c0:fff8::/48,35.0,0.0,26.0,0.0,0.0,2607:71c0:fff8::/48,54113
2607:71c0:fff9::/48,37.0,0.0,26.0,0.0,0.0,2607:71c0:fff9::/48,54113
2607:71c0:fffa::/48,37.0,0.0,26.0,0.0,0.0,2607:71c0:fffa::/48,54113
2607:71c0:fffb::/48,36.0,0.0,27.0,0.0,0.0,2607:71c0:fffb::/48,54113
2607:7c80:53::/48,9.0,7.0,8.0,7.0,8.0,2607:7c80:53::/48,398987_6373
2607:8240:fffe::/48,2.0,0.0,2.0,0.0,0.0,2607:8240:fffe::/48,46265_22359_53471
2607:8240:ffff::/48,12.0,0.0,9.0,0.0,0.0,2607:8240:ffff::/48,400196
2607:88c0:fa00::/48,1.0,1.0,2.0,1.0,0.0,2607:88c0::/32,46705
2607:8c80::/48,1.0,0.0,2.0,0.0,0.0,2607:8c80::/32,393397
2607:8dc0::/48,1.0,1.0,2.0,1.0,0.0,2607:8dc0::/32,395687
2607:9200:12::/48,1.0,1.0,1.0,2.0,0.0,2607:9200:12::/48,19009
2607:9200:8::/48,1.0,1.0,2.0,1.0,0.0,2607:9200:8::/48,19009
2607:a140:1000::/48,12.0,10.0,9.0,9.0,8.0,2607:a140:1000::/40,63023_62563
2607:ae80::/48,1.0,1.0,2.0,2.0,0.0,2607:ae80::/48,26558
2607:b400:8c0::/48,1.0,1.0,1.0,2.0,0.0,2607:b400:800::/40,26499
2607:b400:ff::/48,1.0,1.0,2.0,2.0,0.0,2607:b400::/40,1312
2607:b600:13::/48,1.0,1.0,1.0,2.0,0.0,2607:b600:13::/48,10397
2607:d500:303::/48,1.0,1.0,2.0,1.0,0.0,2607:d500:303::/48,63213
2607:ddc0::/48,1.0,0.0,2.0,0.0,0.0,2607:ddc0::/40,401429
2607:e480::/48,1.0,1.0,2.0,1.0,0.0,2607:e480::/48,395748
2607:e580::/48,0.0,0.0,0.0,0.0,2.0,2607:e580::/32,36601
2607:ed40:10::/48,12.0,0.0,10.0,0.0,0.0,2607:ed40:10::/44,33438
2607:ed40:1::/48,12.0,0.0,9.0,0.0,0.0,2607:ed40:1::/48,33438
2607:ed40:20::/48,17.0,0.0,15.0,0.0,0.0,2607:ed40:20::/44,33438
2607:ed40:2::/48,12.0,0.0,10.0,0.0,0.0,2607:ed40:2::/48,33438
2607:ed40:30::/48,12.0,0.0,10.0,0.0,0.0,2607:ed40:30::/44,33438
2607:ed40:3::/48,17.0,0.0,15.0,0.0,0.0,2607:ed40:3::/48,33438
2607:ed40:40::/48,12.0,0.0,10.0,0.0,0.0,2607:ed40:40::/44,33438
2607:ed40::/48,12.0,0.0,10.0,0.0,0.0,2607:ed40::/48,33438
2607:f0d0::/48,7.0,0.0,6.0,0.0,6.0,2607:f0d0::/32,36351
2607:f140:a000::/48,0.0,0.0,0.0,0.0,2.0,2607:f140:a000::/48,393282
2607:f140:ffff::/48,0.0,0.0,0.0,0.0,2.0,2607:f140::/32,25
2607:f170:14::/48,1.0,1.0,1.0,2.0,1.0,2607:f170:10::/44,6364
2607:f190:6fff::/48,1.0,1.0,1.0,2.0,0.0,2607:f190:6000::/36,11320
2607:f1c0:fe::/48,5.0,0.0,3.0,0.0,3.0,2607:f1c0:fe::/47,15418
2607:f2c0::/48,2.0,2.0,2.0,2.0,1.0,2607:f2c0::/32,5645
2607:f340:aaab::/48,0.0,0.0,0.0,0.0,2.0,2607:f340::/32,46231
2607:f380:a54::/48,0.0,0.0,0.0,0.0,2.0,2607:f380:a54::/48,2152
2607:f4a0:2::/48,1.0,0.0,2.0,0.0,0.0,2607:f4a0::/32,11272
2607:f5b5:1::/48,4.0,1.0,3.0,1.0,3.0,2607:f5b5:1::/48,60781_28753_7203
2607:f5b5:2::/48,8.0,0.0,7.0,0.0,0.0,2607:f5b5:2::/48,19148_60781_133752_32613_396190_205544_27411_28753_396362
2607:f5b5:3::/48,8.0,0.0,8.0,0.0,0.0,2607:f5b5:3::/48,19148_60781_133752_32613_396190_205544_27411_28753_396362
2607:f5b5::/48,4.0,1.0,3.0,0.0,3.0,2607:f5b5::/48,60781_28753_7203
2607:f5f0:2::/48,1.0,0.0,1.0,0.0,2.0,2607:f5f0::/32,5739
2607:f678:1010::/48,1.0,1.0,2.0,1.0,2.0,2607:f678::/32,13868
2607:f678:208::/48,1.0,0.0,2.0,0.0,0.0,2607:f678::/32,13868
2607:f6e0:1999::/48,1.0,0.0,3.0,0.0,0.0,2607:f6e0::/32,22346
2607:f740:45::/48,25.0,22.0,19.0,19.0,19.0,2607:f740:45::/48,63911
2607:f740:e003::/48,3.0,0.0,2.0,0.0,3.0,2607:f740:e003::/48,63911
2607:f740:e006::/48,2.0,0.0,3.0,0.0,2.0,2607:f740:e006::/48,63911
2607:f740:e007::/48,6.0,0.0,6.0,0.0,6.0,2607:f740:e007::/48,63911
2607:f740:e008::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e008::/48,63911
2607:f740:e009::/48,10.0,0.0,9.0,0.0,9.0,2607:f740:e009::/48,63911
2607:f740:e00a::/48,7.0,7.0,7.0,7.0,0.0,2607:f740:e00a::/48,36217
2607:f740:e00b::/48,10.0,0.0,8.0,0.0,8.0,2607:f740:e00b::/48,63911
2607:f740:e00c::/48,24.0,20.0,20.0,20.0,0.0,2607:f740:e00c::/48,200325
2607:f740:e00d::/48,20.0,1.0,18.0,1.0,0.0,2607:f740:e00d::/48,63911
2607:f740:e00e::/48,7.0,0.0,7.0,0.0,7.0,2607:f740:e00e::/48,63911
2607:f740:e00f::/48,3.0,0.0,3.0,0.0,2.0,2607:f740:e00f::/48,63911
2607:f740:e010::/48,4.0,0.0,5.0,0.0,4.0,2607:f740:e010::/48,63911
2607:f740:e045::/48,2.0,0.0,3.0,0.0,2.0,2607:f740:e045::/48,63911
2607:f740:e046::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e046::/48,63911
2607:f740:e047::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e047::/48,63911
2607:f740:e048::/48,5.0,0.0,6.0,0.0,6.0,2607:f740:e048::/48,63911
2607:f740:e049::/48,6.0,0.0,6.0,0.0,6.0,2607:f740:e049::/48,63911
2607:f740:e04a::/48,8.0,0.0,8.0,0.0,8.0,2607:f740:e04a::/48,63911
2607:f740:e04b::/48,3.0,0.0,4.0,0.0,3.0,2607:f740:e04b::/48,63911
2607:f740:e04e::/48,2.0,0.0,3.0,0.0,3.0,2607:f740:e04e::/48,63911
2607:f740:e04f::/48,2.0,0.0,3.0,0.0,3.0,2607:f740:e04f::/48,63911
2607:f740:e051::/48,9.0,0.0,8.0,0.0,8.0,2607:f740:e051::/48,63911
2607:f740:e052::/48,3.0,0.0,3.0,0.0,2.0,2607:f740:e052::/48,63911
2607:f740:e053::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e053::/48,63911
2607:f740:e054::/48,5.0,0.0,4.0,0.0,5.0,2607:f740:e054::/48,63911
2607:f740:e055::/48,3.0,0.0,3.0,0.0,2.0,2607:f740:e055::/48,63911
2607:f740:e056::/48,3.0,0.0,4.0,0.0,4.0,2607:f740:e056::/48,63911
2607:f740:e058::/48,3.0,0.0,3.0,0.0,2.0,2607:f740:e058::/48,63911
2607:f740:e059::/48,4.0,0.0,4.0,0.0,4.0,2607:f740:e059::/48,63911
2607:f740:e05a::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e05a::/48,63911
2607:f740:e05b::/48,3.0,0.0,3.0,0.0,2.0,2607:f740:e05b::/48,63911
2607:f740:e05d::/48,5.0,0.0,4.0,0.0,5.0,2607:f740:e05d::/48,63911
2607:f740:e05e::/48,5.0,0.0,4.0,0.0,4.0,2607:f740:e05e::/48,63911
2607:f740:e060::/48,2.0,2.0,2.0,2.0,0.0,2607:f740:e060::/48,63911
2607:f740:e604::/48,6.0,0.0,6.0,0.0,6.0,2607:f740:e604::/48,63911
2607:f740:e605::/48,4.0,0.0,4.0,0.0,4.0,2607:f740:e605::/48,63911
2607:f740:e60a::/48,8.0,0.0,8.0,0.0,8.0,2607:f740:e60a::/48,63911
2607:f740:e60c::/48,3.0,0.0,3.0,0.0,2.0,2607:f740:e60c::/48,63911
2607:f740:e610::/48,4.0,0.0,5.0,0.0,4.0,2607:f740:e610::/48,63911
2607:f740:e615::/48,5.0,0.0,5.0,0.0,5.0,2607:f740:e615::/48,63911
2607:f740:e619::/48,6.0,4.0,5.0,5.0,0.0,2607:f740:e619::/48,63911
2607:f740:e61a::/48,5.0,0.0,6.0,0.0,5.0,2607:f740:e61a::/48,63911
2607:f740:e61b::/48,6.0,0.0,6.0,0.0,6.0,2607:f740:e61b::/48,63911
2607:f740:e61c::/48,6.0,0.0,6.0,0.0,5.0,2607:f740:e61c::/48,63911
2607:f740:e621::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e621::/48,63911
2607:f740:e623::/48,2.0,0.0,3.0,0.0,2.0,2607:f740:e623::/48,63911
2607:f740:e624::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e624::/48,63911
2607:f740:e625::/48,4.0,0.0,5.0,0.0,5.0,2607:f740:e625::/48,63911
2607:f740:e626::/48,39.0,30.0,30.0,28.0,30.0,2607:f740:e626::/48,29997
2607:f740:e627::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e627::/48,63911
2607:f740:e628::/48,5.0,0.0,4.0,0.0,3.0,2607:f740:e628::/48,63911
2607:f740:e629::/48,5.0,0.0,5.0,0.0,5.0,2607:f740:e629::/48,63911
2607:f740:e62a::/48,2.0,0.0,3.0,0.0,2.0,2607:f740:e62a::/48,63911
2607:f740:e630::/48,3.0,0.0,4.0,0.0,4.0,2607:f740:e630::/48,63911
2607:f740:e631::/48,5.0,0.0,4.0,0.0,4.0,2607:f740:e631::/48,63911
2607:f740:e632::/48,3.0,0.0,2.0,0.0,3.0,2607:f740:e632::/48,63911
2607:f740:e633::/48,6.0,6.0,5.0,5.0,0.0,2607:f740:e633::/48,63911
2607:f740:e635::/48,11.0,0.0,10.0,0.0,10.0,2607:f740:e635::/48,63911
2607:f740:e636::/48,6.0,0.0,6.0,0.0,6.0,2607:f740:e636::/48,63911
2607:f740:e637::/48,3.0,0.0,3.0,0.0,2.0,2607:f740:e637::/48,63911
2607:f740:e638::/48,10.0,0.0,8.0,0.0,8.0,2607:f740:e638::/48,63911
2607:f740:e639::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e639::/48,63911
2607:f740:e63a::/48,5.0,0.0,6.0,0.0,6.0,2607:f740:e63a::/48,63911
2607:f740:e63b::/48,6.0,0.0,6.0,0.0,6.0,2607:f740:e63b::/48,63911
2607:f740:e640::/48,10.0,0.0,8.0,0.0,8.0,2607:f740:e640::/48,63911
2607:f740:e641::/48,4.0,0.0,5.0,0.0,5.0,2607:f740:e641::/48,63911
2607:f740:e642::/48,6.0,0.0,7.0,0.0,6.0,2607:f740:e642::/48,63911
2607:f740:e644::/48,5.0,0.0,5.0,0.0,4.0,2607:f740:e644::/48,63911
2607:f740:e645::/48,5.0,0.0,5.0,0.0,4.0,2607:f740:e645::/48,63911
2607:f740:e646::/48,6.0,0.0,7.0,0.0,6.0,2607:f740:e646::/48,63911
2607:f740:e647::/48,5.0,0.0,5.0,0.0,5.0,2607:f740:e647::/48,63911
2607:f740:e648::/48,2.0,0.0,3.0,0.0,2.0,2607:f740:e648::/48,63911
2607:f740:e649::/48,2.0,0.0,3.0,0.0,3.0,2607:f740:e649::/48,63911
2607:f740:e64b::/48,3.0,0.0,3.0,0.0,2.0,2607:f740:e64b::/48,63911
2607:f740:e64c::/48,4.0,0.0,4.0,0.0,4.0,2607:f740:e64c::/48,63911
2607:f740:e64d::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e64d::/48,63911
2607:f740:e64e::/48,3.0,0.0,4.0,0.0,3.0,2607:f740:e64e::/48,63911
2607:f740:e64f::/48,5.0,0.0,4.0,0.0,4.0,2607:f740:e64f::/48,63911
2607:f740:e650::/48,4.0,0.0,5.0,0.0,4.0,2607:f740:e650::/48,63911
2607:f740:e651::/48,6.0,0.0,6.0,0.0,5.0,2607:f740:e651::/48,63911
2607:f740:e652::/48,3.0,0.0,3.0,0.0,2.0,2607:f740:e652::/48,63911
2607:f740:e653::/48,3.0,0.0,4.0,0.0,3.0,2607:f740:e653::/48,63911
2607:f740:e654::/48,3.0,0.0,4.0,0.0,3.0,2607:f740:e654::/48,63911
2607:f740:e655::/48,3.0,0.0,3.0,0.0,3.0,2607:f740:e655::/48,63911
2607:f740:e657::/48,2.0,0.0,3.0,0.0,2.0,2607:f740:e657::/48,63911
2607:f740:e658::/48,4.0,0.0,4.0,0.0,4.0,2607:f740:e658::/48,63911
2607:f740:e659::/48,3.0,0.0,4.0,0.0,3.0,2607:f740:e659::/48,63911
2607:f740:e662::/48,23.0,20.0,18.0,19.0,0.0,2607:f740:e662::/48,63911
2607:f750:fe01::/48,5.0,0.0,4.0,0.0,4.0,2607:f750:fe01::/48,23473
2607:f750:fe02::/48,5.0,0.0,4.0,0.0,4.0,2607:f750:fe02::/48,23473
2607:f7a0:3::/48,1.0,1.0,2.0,1.0,1.0,2607:f7a0:3::/48,46562
2607:f7c0:8001::/48,20.0,0.0,20.0,0.0,20.0,2607:f7c0:8001::/48,36444
